SampleID	k__Bacteria|Other|Other	k__Bacteria|p__Acidobacteria|c__Acidobacteria-6	k__Bacteria|p__Acidobacteria|c__Acidobacteriia	k__Bacteria|p__Acidobacteria|c__Solibacteres	k__Bacteria|p__Acidobacteria|c__Sva0725	k__Bacteria|p__Acidobacteria|c__[Chloracidobacteria]	k__Bacteria|p__Actinobacteria|c__Acidimicrobiia	k__Bacteria|p__Actinobacteria|c__Actinobacteria	k__Bacteria|p__Actinobacteria|c__Coriobacteriia	k__Bacteria|p__Actinobacteria|c__MB-A2-108	k__Bacteria|p__Actinobacteria|c__Nitriliruptoria	k__Bacteria|p__Actinobacteria|c__OPB41	k__Bacteria|p__Actinobacteria|c__Thermoleophilia	k__Bacteria|p__Armatimonadetes|c__	k__Bacteria|p__Bacteroidetes|Other	k__Bacteria|p__Bacteroidetes|c__	k__Bacteria|p__Bacteroidetes|c__Bacteroidia	k__Bacteria|p__Bacteroidetes|c__Cytophagia	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	k__Bacteria|p__Bacteroidetes|c__VC2_1_Bac22	k__Bacteria|p__Bacteroidetes|c__[Rhodothermi]	k__Bacteria|p__Bacteroidetes|c__[Saprospirae]	k__Bacteria|p__Chlorobi|c__OPB56	k__Bacteria|p__Chloroflexi|c__Anaerolineae	k__Bacteria|p__Chloroflexi|c__C0119	k__Bacteria|p__Chloroflexi|c__Ktedonobacteria	k__Bacteria|p__Chloroflexi|c__S085	k__Bacteria|p__Chloroflexi|c__TK10	k__Bacteria|p__Chloroflexi|c__Thermomicrobia	k__Bacteria|p__Cyanobacteria|Other	k__Bacteria|p__Cyanobacteria|c__	k__Bacteria|p__Cyanobacteria|c__4C0d-2	k__Bacteria|p__Cyanobacteria|c__Chloroplast	k__Bacteria|p__Cyanobacteria|c__ML635J-21	k__Bacteria|p__Cyanobacteria|c__Nostocophycideae	k__Bacteria|p__Cyanobacteria|c__Oscillatoriophycideae	k__Bacteria|p__Cyanobacteria|c__Synechococcophycideae	k__Bacteria|p__Elusimicrobia|c__Elusimicrobia	k__Bacteria|p__FBP|c__	k__Bacteria|p__Firmicutes|Other	k__Bacteria|p__Firmicutes|c__Bacilli	k__Bacteria|p__Firmicutes|c__Clostridia	k__Bacteria|p__Firmicutes|c__Erysipelotrichi	k__Bacteria|p__Fusobacteria|c__Fusobacteriia	k__Bacteria|p__Gemmatimonadetes|c__Gemm-1	k__Bacteria|p__Gemmatimonadetes|c__Gemm-3	k__Bacteria|p__Gemmatimonadetes|c__Gemm-5	k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes	k__Bacteria|p__Nitrospirae|c__Nitrospira	k__Bacteria|p__Planctomycetes|c__Phycisphaerae	k__Bacteria|p__Planctomycetes|c__Planctomycetia	k__Bacteria|p__Proteobacteria|Other	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	k__Bacteria|p__Proteobacteria|c__TA18	k__Bacteria|p__SR1|c__	k__Bacteria|p__Spirochaetes|c__Spirochaetes	k__Bacteria|p__Synergistetes|c__Synergistia	k__Bacteria|p__TM7|c__	k__Bacteria|p__TM7|c__TM7-1	k__Bacteria|p__TM7|c__TM7-3	k__Bacteria|p__Tenericutes|c__Mollicutes	k__Bacteria|p__Verrucomicrobia|c__Opitutae	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	k__Bacteria|p__WPS-2|c__	k__Bacteria|p__WS3|c__PRR-12	k__Bacteria|p__[Thermi]|c__Deinococci
D160QY4D.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00145243282498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000145243282498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.998402323893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160RGNZ.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00389315819764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00487491113443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98811740411	0.000744778089983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000304681945902	0.000203121297268	0.0	0.0	0.00186194522496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160Q1XD.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.530378708812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46950946772	3.72744893395e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.4548978679e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160R7Y6.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.954242222087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00409363818303	0.0	3.03232458002e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000181939474801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0369943598763	0.00266844563042	0.0	0.000970343865607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000181939474801	0.000151616229001	0.0	0.000303232458002	0.000181939474801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160QFTC.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.845752407597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000215204174961	0.0	0.0	0.000215204174961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166783235595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14988970786	0.00193683757465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010760208748	0.0	0.0	0.0	0.000215204174961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160QN8F.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.850777059552	0.000481364324027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00264750378215	0.0	0.000343831660019	0.0	0.0	0.0	0.000515747490029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00113464447806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.135091459222	0.00553568972631	0.000618896988035	0.00199422362811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000343831660019	3.43831660019e-05	0.0	0.0	0.000206298996012	0.0	0.0	0.0	0.0	0.0	0.0	0.000275065328015	0.0	0.0	0.0	0.0	0.0	0.0
C160RHNC.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000675603598478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0859083312591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.888916545177	0.0131209330441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00103118443978	0.0	0.0	7.11161682609e-05	0.0102762863137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160R04Q.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69089440743	0.000807591358772	0.0	0.0	0.0	5.04744599233e-05	0.0	0.0	0.0	0.00292751867555	0.0	0.000807591358772	0.000353321219463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045427013931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.294013729053	0.00459317585302	0.0	0.00136281041793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000605693519079	0.00312941651524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160QBK7.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.615693395776	0.0	0.0	0.0	0.0	0.000127433177228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.381120774794	0.00165663130396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.18582943069e-05	0.0013699066552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160QF8C.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.690513495137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.95621840542e-05	0.0	5.91243681083e-05	0.000118248736217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.138971827239	0.000827741153516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000561681497029	0.000413870576758	0.0	0.0	0.168504449109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160QJVN.04	0.0	0.0	0.0	0.0	0.0	0.0	0.000167965600645	0.582403923676	0.0	0.0	0.0	0.0	0.000806234883096	0.0	0.0	0.0	0.0	0.0	0.0	0.000134372480516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.228097285676	0.000772641762967	0.0	0.000134372480516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00480381617845	0.000100779360387	0.0	0.0	0.182578607901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160Q8KY.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.661222469686	7.07038568954e-05	0.0	0.0	0.0	3.53519284477e-05	0.0	0.0	0.0	0.000600982783611	0.0	7.07038568954e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.216035634744	0.000530278926715	0.000141407713791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000565630855163	0.00233322727755	0.0	0.000247463499134	0.118146144872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160QXY1.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.736306805299	0.0	0.0	0.0	0.0	6.47815243093e-05	0.0	0.0	0.0	0.00553882032844	0.0	0.0114663298027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00152236582127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.231755903216	0.00304473164254	0.000291516859392	0.00259126097237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00343342078839	0.00129563048619	0.0	0.0	0.00262365173453	0.0	0.0	0.0	0.0	0.0	0.0	6.47815243093e-05	0.0	0.0	0.0	0.0	0.0	0.0
K160QYVV.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0240588734786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00283045570337	0.0	7.07613925842e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.964265496745	0.000353806962921	0.000212284177753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00636852533258	0.00176903481461	0.0	0.0	7.07613925842e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160RJ4D.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.86605460076e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0411651644927	0.0	0.0	1.86605460076e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000335889828136	0.0	0.0	0.958461624587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160QHHY.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0315727546084	0.0064714341744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0876585174533	0.0	0.000653680219637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000392208131782	0.710550398745	0.0995554974506	0.000392208131782	0.0353640998823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00601385802066	0.0	0.0212446071382	6.53680219637e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.53680219637e-05	0.0	0.0	0.0	0.0	0.0	0.0
G160R4PY.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0342863227386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00159718894745	0.00665495394772	0.0231592397381	0.0017569078422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000798594473726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.282329766278	0.000798594473726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.626311025928	0.0090507373689	0.0	0.0	0.0132566682639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160Q5V6.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.579603738707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000234320081231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.364263584056	2.60355645812e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.20711291624e-05	2.60355645812e-05	0.0	0.0	0.0557942148976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160R3WR.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1113133264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000928539592928	7.42831674343e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.887349576586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.42831674343e-05	0.00025999108602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160RC6Y.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011254466058	0.0	0.0	0.0	0.0	0.0	0.0	7.93965859468e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0660182612148	0.0918221516475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.778860658992	0.00226280269948	0.0	0.0	0.0497022628027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160R4CJ.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.775217932752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00449702504497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000207555002076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10502283105	0.00103777501038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00117614501176	0.0628891656289	0.0	0.0	0.0499515704995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160R9JP.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0130160835682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.984745481678	0.000580334936163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00124357486321	0.000248714972641	0.0	0.0	0.000165809981761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160R3VV.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000916634504052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.994307217291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00458317252026	0.000192975685064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160Q7Y8.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0716594070535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000140508641281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.926841834106	0.000234181068802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.3672427521e-05	0.000140508641281	0.0	4.68362137605e-05	0.000843051847689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160RCSW.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001495215311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0455043859649	0.0150518341308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00413676236045	0.0	0.0	0.935107655502	0.0	0.0	0.0	0.0	0.0	0.0	4.98405103668e-05	0.0	0.0	0.0	0.0	0.0	0.0
G160RXZ5.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0627519900755	0.000103380543782	0.0	0.0	0.0	0.000206761087563	0.0	0.0	0.0	0.0285847203556	0.0	0.000516902718908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.889382818154	0.0124056652538	0.0	0.00232606223509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000258451359454	0.000155070815672	0.0	0.002842964954	0.000103380543782	0.0	0.0	0.000361831903236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160R4QX.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0214586624539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00157977883096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.390863612428	0.00500263296472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.559636650869	0.0192206424434	0.0	0.0	0.00223802001053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160QC22.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.687698030032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00082656013225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.310855489737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000413280066125	0.0	6.88800110208e-05	0.000137760022042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160QN57.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.510930350788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033892560583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.174546687002	0.0345704117946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.279105236401	0.000508388408744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160RCR2.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000272034820457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.992655059848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00265233949946	0.00244831338411	0.0	0.0	0.00197225244831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160RFW3.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000359259924555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.995329620981	0.00314352433986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000718519849111	0.0	0.0	0.0	0.000449074905694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160RC5Z.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00633525483705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.992580332173	0.000285371839507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000570743679014	0.000228297471606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160SM3Y.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00921543832017	0.0	0.0	0.0	0.0	0.000454335496475	0.0	0.0	0.0	0.0040511581769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000166589682041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.862563512316	0.0215052134998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000121156132393	0.00290017491917	0.0	0.00174919166143	0.0971899349543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.32948410204e-05
A160R6Q3.04	0.000724274332832	0.0	0.0	0.0	0.0	0.0	3.71422734786e-05	0.698646164132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000334280461307	3.71422734786e-05	3.71422734786e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0204653926867	0.000473563986852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.57134102178e-05	3.71422734786e-05	0.0	0.0	0.279152041896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160QZL3.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00878875039949	0.0017653593876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0109802310186	0.0	0.0147620569481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.113340638269	0.024159551964	0.0	0.00414707269933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00105769377102	0.026198846429	0.0	0.0	0.79391711942	0.0	0.0	0.0	0.0	0.0	0.0	0.000882679693801	0.0	0.0	0.0	0.0	0.0	0.0
D160VM9R.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0681001655072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03896147584	0.0	0.00139268269709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00267771842243	0.0	0.0	0.0	0.0	0.0	0.0	0.000134558714695	0.594998452575	0.0253777735915	0.0	0.0198204986746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00115047701064	0.0276854555485	0.0	0.00271135810111	0.216989383317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
